rel_path,source_type,scanner,dpi,doc_id
Wikipedia\EpsonV39-1\150\s8_99.tif,Wikipedia,EpsonV39-1,150,s8_99
Wikipedia\EpsonV39-1\300\s8_100.tif,Wikipedia,EpsonV39-1,300,s8_100
Wikipedia\EpsonV39-1\300\s8_101.tif,Wikipedia,EpsonV39-1,300,s8_101
Wikipedia\EpsonV39-1\300\s8_102.tif,Wikipedia,EpsonV39-1,300,s8_102
Wikipedia\EpsonV39-1\300\s8_103.tif,Wikipedia,EpsonV39-1,300,s8_103
Wikipedia\EpsonV39-1\300\s8_104.tif,Wikipedia,EpsonV39-1,300,s8_104
Wikipedia\EpsonV39-1\300\s8_105.tif,Wikipedia,EpsonV39-1,300,s8_105
Wikipedia\EpsonV39-1\300\s8_106.tif,Wikipedia,EpsonV39-1,300,s8_106
Wikipedia\EpsonV39-1\300\s8_107.tif,Wikipedia,EpsonV39-1,300,s8_107
Wikipedia\EpsonV39-1\300\s8_108.tif,Wikipedia,EpsonV39-1,300,s8_108
Wikipedia\EpsonV39-1\300\s8_37.tif,Wikipedia,EpsonV39-1,300,s8_37
Wikipedia\EpsonV39-1\300\s8_38.tif,Wikipedia,EpsonV39-1,300,s8_38
Wikipedia\EpsonV39-1\300\s8_41.tif,Wikipedia,EpsonV39-1,300,s8_41
Wikipedia\EpsonV39-1\300\s8_43.tif,Wikipedia,EpsonV39-1,300,s8_43
Wikipedia\EpsonV39-1\300\s8_44.tif,Wikipedia,EpsonV39-1,300,s8_44
Wikipedia\EpsonV39-1\300\s8_45.tif,Wikipedia,EpsonV39-1,300,s8_45
Wikipedia\EpsonV39-1\300\s8_46.tif,Wikipedia,EpsonV39-1,300,s8_46
Wikipedia\EpsonV39-1\300\s8_47.tif,Wikipedia,EpsonV39-1,300,s8_47
Wikipedia\EpsonV39-1\300\s8_49.tif,Wikipedia,EpsonV39-1,300,s8_49
Wikipedia\EpsonV39-1\300\s8_50.tif,Wikipedia,EpsonV39-1,300,s8_50
Wikipedia\EpsonV39-1\300\s8_51.tif,Wikipedia,EpsonV39-1,300,s8_51
Wikipedia\EpsonV39-1\300\s8_53.tif,Wikipedia,EpsonV39-1,300,s8_53
Wikipedia\EpsonV39-1\300\s8_54.tif,Wikipedia,EpsonV39-1,300,s8_54
Wikipedia\EpsonV39-1\300\s8_55.tif,Wikipedia,EpsonV39-1,300,s8_55
Wikipedia\EpsonV39-1\300\s8_56.tif,Wikipedia,EpsonV39-1,300,s8_56
Wikipedia\EpsonV39-1\300\s8_57.tif,Wikipedia,EpsonV39-1,300,s8_57
Wikipedia\EpsonV39-1\300\s8_58.tif,Wikipedia,EpsonV39-1,300,s8_58
Wikipedia\EpsonV39-1\300\s8_59.tif,Wikipedia,EpsonV39-1,300,s8_59
Wikipedia\EpsonV39-1\300\s8_60.tif,Wikipedia,EpsonV39-1,300,s8_60
Wikipedia\EpsonV39-1\300\s8_61.tif,Wikipedia,EpsonV39-1,300,s8_61
Wikipedia\EpsonV39-1\300\s8_62.tif,Wikipedia,EpsonV39-1,300,s8_62
Wikipedia\EpsonV39-1\300\s8_63.tif,Wikipedia,EpsonV39-1,300,s8_63
Wikipedia\EpsonV39-1\300\s8_64.tif,Wikipedia,EpsonV39-1,300,s8_64
Wikipedia\EpsonV39-1\300\s8_65.tif,Wikipedia,EpsonV39-1,300,s8_65
Wikipedia\EpsonV39-1\300\s8_66.tif,Wikipedia,EpsonV39-1,300,s8_66
Wikipedia\EpsonV39-1\300\s8_67.tif,Wikipedia,EpsonV39-1,300,s8_67
Wikipedia\EpsonV39-1\300\s8_68.tif,Wikipedia,EpsonV39-1,300,s8_68
Wikipedia\EpsonV39-1\300\s8_69.tif,Wikipedia,EpsonV39-1,300,s8_69
Wikipedia\EpsonV39-1\300\s8_70.tif,Wikipedia,EpsonV39-1,300,s8_70
Wikipedia\EpsonV39-1\300\s8_71.tif,Wikipedia,EpsonV39-1,300,s8_71
Wikipedia\EpsonV39-1\300\s8_72.tif,Wikipedia,EpsonV39-1,300,s8_72
Wikipedia\EpsonV39-1\300\s8_73.tif,Wikipedia,EpsonV39-1,300,s8_73
Wikipedia\EpsonV39-1\300\s8_74.tif,Wikipedia,EpsonV39-1,300,s8_74
Wikipedia\EpsonV39-1\300\s8_75.tif,Wikipedia,EpsonV39-1,300,s8_75
Wikipedia\EpsonV39-1\300\s8_76.tif,Wikipedia,EpsonV39-1,300,s8_76
Wikipedia\EpsonV39-1\300\s8_77.tif,Wikipedia,EpsonV39-1,300,s8_77
Wikipedia\EpsonV39-1\300\s8_78.tif,Wikipedia,EpsonV39-1,300,s8_78
Wikipedia\EpsonV39-1\300\s8_79.tif,Wikipedia,EpsonV39-1,300,s8_79
Wikipedia\EpsonV39-1\300\s8_80.tif,Wikipedia,EpsonV39-1,300,s8_80
Wikipedia\EpsonV39-1\300\s8_81.tif,Wikipedia,EpsonV39-1,300,s8_81
Wikipedia\EpsonV39-1\300\s8_82.tif,Wikipedia,EpsonV39-1,300,s8_82
Wikipedia\EpsonV39-1\300\s8_83.tif,Wikipedia,EpsonV39-1,300,s8_83
Wikipedia\EpsonV39-1\300\s8_84.tif,Wikipedia,EpsonV39-1,300,s8_84
Wikipedia\EpsonV39-1\300\s8_85.tif,Wikipedia,EpsonV39-1,300,s8_85
Wikipedia\EpsonV39-1\300\s8_86.tif,Wikipedia,EpsonV39-1,300,s8_86
Wikipedia\EpsonV39-1\300\s8_87.tif,Wikipedia,EpsonV39-1,300,s8_87
Wikipedia\EpsonV39-1\300\s8_88.tif,Wikipedia,EpsonV39-1,300,s8_88
Wikipedia\EpsonV39-1\300\s8_89.tif,Wikipedia,EpsonV39-1,300,s8_89
Wikipedia\EpsonV39-1\300\s8_90.tif,Wikipedia,EpsonV39-1,300,s8_90
Wikipedia\EpsonV39-1\300\s8_91.tif,Wikipedia,EpsonV39-1,300,s8_91
Wikipedia\EpsonV39-1\300\s8_92.tif,Wikipedia,EpsonV39-1,300,s8_92
Wikipedia\EpsonV39-1\300\s8_93.tif,Wikipedia,EpsonV39-1,300,s8_93
Wikipedia\EpsonV39-1\300\s8_94.tif,Wikipedia,EpsonV39-1,300,s8_94
Wikipedia\EpsonV39-1\300\s8_95.tif,Wikipedia,EpsonV39-1,300,s8_95
Wikipedia\EpsonV39-1\300\s8_96.tif,Wikipedia,EpsonV39-1,300,s8_96
Wikipedia\EpsonV39-1\300\s8_97.tif,Wikipedia,EpsonV39-1,300,s8_97
Wikipedia\EpsonV39-1\300\s8_98.tif,Wikipedia,EpsonV39-1,300,s8_98
Wikipedia\EpsonV39-1\300\s8_99.tif,Wikipedia,EpsonV39-1,300,s8_99
Wikipedia\EpsonV39-2\150\s9_10.tif,Wikipedia,EpsonV39-2,150,s9_10
Wikipedia\EpsonV39-2\150\s9_100.tif,Wikipedia,EpsonV39-2,150,s9_100
Wikipedia\EpsonV39-2\150\s9_101.tif,Wikipedia,EpsonV39-2,150,s9_101
Wikipedia\EpsonV39-2\150\s9_102.tif,Wikipedia,EpsonV39-2,150,s9_102
Wikipedia\EpsonV39-2\150\s9_103.tif,Wikipedia,EpsonV39-2,150,s9_103
Wikipedia\EpsonV39-2\150\s9_104.tif,Wikipedia,EpsonV39-2,150,s9_104
Wikipedia\EpsonV39-2\150\s9_105.tif,Wikipedia,EpsonV39-2,150,s9_105
Wikipedia\EpsonV39-2\150\s9_106.tif,Wikipedia,EpsonV39-2,150,s9_106
Wikipedia\EpsonV39-2\150\s9_107.tif,Wikipedia,EpsonV39-2,150,s9_107
Wikipedia\EpsonV39-2\150\s9_108.tif,Wikipedia,EpsonV39-2,150,s9_108
Wikipedia\EpsonV39-2\150\s9_11.tif,Wikipedia,EpsonV39-2,150,s9_11
Wikipedia\EpsonV39-2\150\s9_12.tif,Wikipedia,EpsonV39-2,150,s9_12
Wikipedia\EpsonV39-2\150\s9_17.tif,Wikipedia,EpsonV39-2,150,s9_17
Wikipedia\EpsonV39-2\150\s9_18.tif,Wikipedia,EpsonV39-2,150,s9_18
Wikipedia\EpsonV39-2\150\s9_19.tif,Wikipedia,EpsonV39-2,150,s9_19
Wikipedia\EpsonV39-2\150\s9_2.tif,Wikipedia,EpsonV39-2,150,s9_2
Wikipedia\EpsonV39-2\150\s9_23.tif,Wikipedia,EpsonV39-2,150,s9_23
Wikipedia\EpsonV39-2\150\s9_28.tif,Wikipedia,EpsonV39-2,150,s9_28
Wikipedia\EpsonV39-2\150\s9_3.tif,Wikipedia,EpsonV39-2,150,s9_3
Wikipedia\EpsonV39-2\150\s9_31.tif,Wikipedia,EpsonV39-2,150,s9_31
Wikipedia\EpsonV39-2\150\s9_33.tif,Wikipedia,EpsonV39-2,150,s9_33
Wikipedia\EpsonV39-2\150\s9_34.tif,Wikipedia,EpsonV39-2,150,s9_34
Wikipedia\EpsonV39-2\150\s9_35.tif,Wikipedia,EpsonV39-2,150,s9_35
Wikipedia\EpsonV39-2\150\s9_36.tif,Wikipedia,EpsonV39-2,150,s9_36
Wikipedia\EpsonV39-2\150\s9_37.tif,Wikipedia,EpsonV39-2,150,s9_37
Wikipedia\EpsonV39-2\150\s9_38.tif,Wikipedia,EpsonV39-2,150,s9_38
Wikipedia\EpsonV39-2\150\s9_39.tif,Wikipedia,EpsonV39-2,150,s9_39
Wikipedia\EpsonV39-2\150\s9_41.tif,Wikipedia,EpsonV39-2,150,s9_41
Wikipedia\EpsonV39-2\150\s9_42.tif,Wikipedia,EpsonV39-2,150,s9_42
Wikipedia\EpsonV39-2\150\s9_43.tif,Wikipedia,EpsonV39-2,150,s9_43
Wikipedia\EpsonV39-2\150\s9_44.tif,Wikipedia,EpsonV39-2,150,s9_44
Wikipedia\EpsonV39-2\150\s9_45.tif,Wikipedia,EpsonV39-2,150,s9_45
Wikipedia\EpsonV39-2\150\s9_46.tif,Wikipedia,EpsonV39-2,150,s9_46
Wikipedia\EpsonV39-2\150\s9_47.tif,Wikipedia,EpsonV39-2,150,s9_47
Wikipedia\EpsonV39-2\150\s9_48.tif,Wikipedia,EpsonV39-2,150,s9_48
Wikipedia\EpsonV39-2\150\s9_49.tif,Wikipedia,EpsonV39-2,150,s9_49
Wikipedia\EpsonV39-2\150\s9_5.tif,Wikipedia,EpsonV39-2,150,s9_5
Wikipedia\EpsonV39-2\150\s9_50.tif,Wikipedia,EpsonV39-2,150,s9_50
Wikipedia\EpsonV39-2\150\s9_51.tif,Wikipedia,EpsonV39-2,150,s9_51
Wikipedia\EpsonV39-2\150\s9_52.tif,Wikipedia,EpsonV39-2,150,s9_52
Wikipedia\EpsonV39-2\150\s9_53.tif,Wikipedia,EpsonV39-2,150,s9_53
Wikipedia\EpsonV39-2\150\s9_54.tif,Wikipedia,EpsonV39-2,150,s9_54
Wikipedia\EpsonV39-2\150\s9_55.tif,Wikipedia,EpsonV39-2,150,s9_55
Wikipedia\EpsonV39-2\150\s9_56.tif,Wikipedia,EpsonV39-2,150,s9_56
Wikipedia\EpsonV39-2\150\s9_57.tif,Wikipedia,EpsonV39-2,150,s9_57
Wikipedia\EpsonV39-2\150\s9_58.tif,Wikipedia,EpsonV39-2,150,s9_58
Wikipedia\EpsonV39-2\150\s9_59.tif,Wikipedia,EpsonV39-2,150,s9_59
Wikipedia\EpsonV39-2\150\s9_6.tif,Wikipedia,EpsonV39-2,150,s9_6
Wikipedia\EpsonV39-2\150\s9_60.tif,Wikipedia,EpsonV39-2,150,s9_60
Wikipedia\EpsonV39-2\150\s9_61.tif,Wikipedia,EpsonV39-2,150,s9_61
Wikipedia\EpsonV39-2\150\s9_62.tif,Wikipedia,EpsonV39-2,150,s9_62
Wikipedia\EpsonV39-2\150\s9_63.tif,Wikipedia,EpsonV39-2,150,s9_63
Wikipedia\EpsonV39-2\150\s9_64.tif,Wikipedia,EpsonV39-2,150,s9_64
Wikipedia\EpsonV39-2\150\s9_65.tif,Wikipedia,EpsonV39-2,150,s9_65
Wikipedia\EpsonV39-2\150\s9_66.tif,Wikipedia,EpsonV39-2,150,s9_66
Wikipedia\EpsonV39-2\150\s9_67.tif,Wikipedia,EpsonV39-2,150,s9_67
Wikipedia\EpsonV39-2\150\s9_68.tif,Wikipedia,EpsonV39-2,150,s9_68
Wikipedia\EpsonV39-2\150\s9_69.tif,Wikipedia,EpsonV39-2,150,s9_69
Wikipedia\EpsonV39-2\150\s9_70.tif,Wikipedia,EpsonV39-2,150,s9_70
Wikipedia\EpsonV39-2\150\s9_71.tif,Wikipedia,EpsonV39-2,150,s9_71
Wikipedia\EpsonV39-2\150\s9_72.tif,Wikipedia,EpsonV39-2,150,s9_72
Wikipedia\EpsonV39-2\150\s9_73.tif,Wikipedia,EpsonV39-2,150,s9_73
Wikipedia\EpsonV39-2\150\s9_74.tif,Wikipedia,EpsonV39-2,150,s9_74
Wikipedia\EpsonV39-2\150\s9_75.tif,Wikipedia,EpsonV39-2,150,s9_75
Wikipedia\EpsonV39-2\150\s9_76.tif,Wikipedia,EpsonV39-2,150,s9_76
Wikipedia\EpsonV39-2\150\s9_77.tif,Wikipedia,EpsonV39-2,150,s9_77
Wikipedia\EpsonV39-2\150\s9_78.tif,Wikipedia,EpsonV39-2,150,s9_78
Wikipedia\EpsonV39-2\150\s9_79.tif,Wikipedia,EpsonV39-2,150,s9_79
Wikipedia\EpsonV39-2\150\s9_80.tif,Wikipedia,EpsonV39-2,150,s9_80
Wikipedia\EpsonV39-2\150\s9_81.tif,Wikipedia,EpsonV39-2,150,s9_81
Wikipedia\EpsonV39-2\150\s9_82.tif,Wikipedia,EpsonV39-2,150,s9_82
Wikipedia\EpsonV39-2\150\s9_83.tif,Wikipedia,EpsonV39-2,150,s9_83
Wikipedia\EpsonV39-2\150\s9_84.tif,Wikipedia,EpsonV39-2,150,s9_84
Wikipedia\EpsonV39-2\150\s9_85.tif,Wikipedia,EpsonV39-2,150,s9_85
Wikipedia\EpsonV39-2\150\s9_86.tif,Wikipedia,EpsonV39-2,150,s9_86
Wikipedia\EpsonV39-2\150\s9_87.tif,Wikipedia,EpsonV39-2,150,s9_87
Wikipedia\EpsonV39-2\150\s9_88.tif,Wikipedia,EpsonV39-2,150,s9_88
Wikipedia\EpsonV39-2\150\s9_89.tif,Wikipedia,EpsonV39-2,150,s9_89
Wikipedia\EpsonV39-2\150\s9_90.tif,Wikipedia,EpsonV39-2,150,s9_90
Wikipedia\EpsonV39-2\150\s9_91.tif,Wikipedia,EpsonV39-2,150,s9_91
Wikipedia\EpsonV39-2\150\s9_92.tif,Wikipedia,EpsonV39-2,150,s9_92
Wikipedia\EpsonV39-2\150\s9_93.tif,Wikipedia,EpsonV39-2,150,s9_93
Wikipedia\EpsonV39-2\150\s9_94.tif,Wikipedia,EpsonV39-2,150,s9_94
Wikipedia\EpsonV39-2\150\s9_95.tif,Wikipedia,EpsonV39-2,150,s9_95
Wikipedia\EpsonV39-2\150\s9_96.tif,Wikipedia,EpsonV39-2,150,s9_96
Wikipedia\EpsonV39-2\150\s9_97.tif,Wikipedia,EpsonV39-2,150,s9_97
Wikipedia\EpsonV39-2\150\s9_98.tif,Wikipedia,EpsonV39-2,150,s9_98
Wikipedia\EpsonV39-2\150\s9_99.tif,Wikipedia,EpsonV39-2,150,s9_99
Wikipedia\EpsonV39-2\300\s9_100.tif,Wikipedia,EpsonV39-2,300,s9_100
Wikipedia\EpsonV39-2\300\s9_101.tif,Wikipedia,EpsonV39-2,300,s9_101
Wikipedia\EpsonV39-2\300\s9_102.tif,Wikipedia,EpsonV39-2,300,s9_102
Wikipedia\EpsonV39-2\300\s9_103.tif,Wikipedia,EpsonV39-2,300,s9_103
Wikipedia\EpsonV39-2\300\s9_104.tif,Wikipedia,EpsonV39-2,300,s9_104
Wikipedia\EpsonV39-2\300\s9_105.tif,Wikipedia,EpsonV39-2,300,s9_105
Wikipedia\EpsonV39-2\300\s9_106.tif,Wikipedia,EpsonV39-2,300,s9_106
Wikipedia\EpsonV39-2\300\s9_107.tif,Wikipedia,EpsonV39-2,300,s9_107
Wikipedia\EpsonV39-2\300\s9_108.tif,Wikipedia,EpsonV39-2,300,s9_108
Wikipedia\EpsonV39-2\300\s9_38.tif,Wikipedia,EpsonV39-2,300,s9_38
Wikipedia\EpsonV39-2\300\s9_40.tif,Wikipedia,EpsonV39-2,300,s9_40
Wikipedia\EpsonV39-2\300\s9_41.tif,Wikipedia,EpsonV39-2,300,s9_41
Wikipedia\EpsonV39-2\300\s9_42.tif,Wikipedia,EpsonV39-2,300,s9_42
Wikipedia\EpsonV39-2\300\s9_44.tif,Wikipedia,EpsonV39-2,300,s9_44
Wikipedia\EpsonV39-2\300\s9_45.tif,Wikipedia,EpsonV39-2,300,s9_45
Wikipedia\EpsonV39-2\300\s9_46.tif,Wikipedia,EpsonV39-2,300,s9_46
Wikipedia\EpsonV39-2\300\s9_47.tif,Wikipedia,EpsonV39-2,300,s9_47
Wikipedia\EpsonV39-2\300\s9_48.tif,Wikipedia,EpsonV39-2,300,s9_48
Wikipedia\EpsonV39-2\300\s9_49.tif,Wikipedia,EpsonV39-2,300,s9_49
Wikipedia\EpsonV39-2\300\s9_5.tif,Wikipedia,EpsonV39-2,300,s9_5
Wikipedia\EpsonV39-2\300\s9_50.tif,Wikipedia,EpsonV39-2,300,s9_50
Wikipedia\EpsonV39-2\300\s9_52.tif,Wikipedia,EpsonV39-2,300,s9_52
Wikipedia\EpsonV39-2\300\s9_53.tif,Wikipedia,EpsonV39-2,300,s9_53
Wikipedia\EpsonV39-2\300\s9_54.tif,Wikipedia,EpsonV39-2,300,s9_54
Wikipedia\EpsonV39-2\300\s9_55.tif,Wikipedia,EpsonV39-2,300,s9_55
Wikipedia\EpsonV39-2\300\s9_56.tif,Wikipedia,EpsonV39-2,300,s9_56
Wikipedia\EpsonV39-2\300\s9_57.tif,Wikipedia,EpsonV39-2,300,s9_57
Wikipedia\EpsonV39-2\300\s9_58.tif,Wikipedia,EpsonV39-2,300,s9_58
Wikipedia\EpsonV39-2\300\s9_59.tif,Wikipedia,EpsonV39-2,300,s9_59
Wikipedia\EpsonV39-2\300\s9_60.tif,Wikipedia,EpsonV39-2,300,s9_60
Wikipedia\EpsonV39-2\300\s9_61.tif,Wikipedia,EpsonV39-2,300,s9_61
Wikipedia\EpsonV39-2\300\s9_62.tif,Wikipedia,EpsonV39-2,300,s9_62
Wikipedia\EpsonV39-2\300\s9_63.tif,Wikipedia,EpsonV39-2,300,s9_63
Wikipedia\EpsonV39-2\300\s9_64.tif,Wikipedia,EpsonV39-2,300,s9_64
Wikipedia\EpsonV39-2\300\s9_65.tif,Wikipedia,EpsonV39-2,300,s9_65
Wikipedia\EpsonV39-2\300\s9_66.tif,Wikipedia,EpsonV39-2,300,s9_66
Wikipedia\EpsonV39-2\300\s9_67.tif,Wikipedia,EpsonV39-2,300,s9_67
Wikipedia\EpsonV39-2\300\s9_68.tif,Wikipedia,EpsonV39-2,300,s9_68
Wikipedia\EpsonV39-2\300\s9_69.tif,Wikipedia,EpsonV39-2,300,s9_69
Wikipedia\EpsonV39-2\300\s9_70.tif,Wikipedia,EpsonV39-2,300,s9_70
Wikipedia\EpsonV39-2\300\s9_71.tif,Wikipedia,EpsonV39-2,300,s9_71
Wikipedia\EpsonV39-2\300\s9_72.tif,Wikipedia,EpsonV39-2,300,s9_72
Wikipedia\EpsonV39-2\300\s9_73.tif,Wikipedia,EpsonV39-2,300,s9_73
Wikipedia\EpsonV39-2\300\s9_74.tif,Wikipedia,EpsonV39-2,300,s9_74
Wikipedia\EpsonV39-2\300\s9_75.tif,Wikipedia,EpsonV39-2,300,s9_75
Wikipedia\EpsonV39-2\300\s9_76.tif,Wikipedia,EpsonV39-2,300,s9_76
Wikipedia\EpsonV39-2\300\s9_77.tif,Wikipedia,EpsonV39-2,300,s9_77
Wikipedia\EpsonV39-2\300\s9_78.tif,Wikipedia,EpsonV39-2,300,s9_78
Wikipedia\EpsonV39-2\300\s9_79.tif,Wikipedia,EpsonV39-2,300,s9_79
Wikipedia\EpsonV39-2\300\s9_80.tif,Wikipedia,EpsonV39-2,300,s9_80
Wikipedia\EpsonV39-2\300\s9_81.tif,Wikipedia,EpsonV39-2,300,s9_81
Wikipedia\EpsonV39-2\300\s9_82.tif,Wikipedia,EpsonV39-2,300,s9_82
Wikipedia\EpsonV39-2\300\s9_83.tif,Wikipedia,EpsonV39-2,300,s9_83
Wikipedia\EpsonV39-2\300\s9_84.tif,Wikipedia,EpsonV39-2,300,s9_84
Wikipedia\EpsonV39-2\300\s9_85.tif,Wikipedia,EpsonV39-2,300,s9_85
Wikipedia\EpsonV39-2\300\s9_86.tif,Wikipedia,EpsonV39-2,300,s9_86
Wikipedia\EpsonV39-2\300\s9_87.tif,Wikipedia,EpsonV39-2,300,s9_87
Wikipedia\EpsonV39-2\300\s9_88.tif,Wikipedia,EpsonV39-2,300,s9_88
Wikipedia\EpsonV39-2\300\s9_89.tif,Wikipedia,EpsonV39-2,300,s9_89
Wikipedia\EpsonV39-2\300\s9_90.tif,Wikipedia,EpsonV39-2,300,s9_90
Wikipedia\EpsonV39-2\300\s9_91.tif,Wikipedia,EpsonV39-2,300,s9_91
Wikipedia\EpsonV39-2\300\s9_92.tif,Wikipedia,EpsonV39-2,300,s9_92
Wikipedia\EpsonV39-2\300\s9_93.tif,Wikipedia,EpsonV39-2,300,s9_93
Wikipedia\EpsonV39-2\300\s9_94.tif,Wikipedia,EpsonV39-2,300,s9_94
Wikipedia\EpsonV39-2\300\s9_95.tif,Wikipedia,EpsonV39-2,300,s9_95
Wikipedia\EpsonV39-2\300\s9_96.tif,Wikipedia,EpsonV39-2,300,s9_96
Wikipedia\EpsonV39-2\300\s9_97.tif,Wikipedia,EpsonV39-2,300,s9_97
Wikipedia\EpsonV39-2\300\s9_98.tif,Wikipedia,EpsonV39-2,300,s9_98
Wikipedia\EpsonV39-2\300\s9_99.tif,Wikipedia,EpsonV39-2,300,s9_99
Wikipedia\EpsonV550\150\s10_10.tif,Wikipedia,EpsonV550,150,s10_10
Wikipedia\EpsonV550\150\s10_100.tif,Wikipedia,EpsonV550,150,s10_100
Wikipedia\EpsonV550\150\s10_101.tif,Wikipedia,EpsonV550,150,s10_101
Wikipedia\EpsonV550\150\s10_102.tif,Wikipedia,EpsonV550,150,s10_102
Wikipedia\EpsonV550\150\s10_103.tif,Wikipedia,EpsonV550,150,s10_103
Wikipedia\EpsonV550\150\s10_104.tif,Wikipedia,EpsonV550,150,s10_104
Wikipedia\EpsonV550\150\s10_105.tif,Wikipedia,EpsonV550,150,s10_105
Wikipedia\EpsonV550\150\s10_106.tif,Wikipedia,EpsonV550,150,s10_106
Wikipedia\EpsonV550\150\s10_107.tif,Wikipedia,EpsonV550,150,s10_107
Wikipedia\EpsonV550\150\s10_108.tif,Wikipedia,EpsonV550,150,s10_108
Wikipedia\EpsonV550\150\s10_21.tif,Wikipedia,EpsonV550,150,s10_21
Wikipedia\EpsonV550\150\s10_30.tif,Wikipedia,EpsonV550,150,s10_30
Wikipedia\EpsonV550\150\s10_31.tif,Wikipedia,EpsonV550,150,s10_31
Wikipedia\EpsonV550\150\s10_32.tif,Wikipedia,EpsonV550,150,s10_32
Wikipedia\EpsonV550\150\s10_34.tif,Wikipedia,EpsonV550,150,s10_34
Wikipedia\EpsonV550\150\s10_35.tif,Wikipedia,EpsonV550,150,s10_35
Wikipedia\EpsonV550\150\s10_36.tif,Wikipedia,EpsonV550,150,s10_36
Wikipedia\EpsonV550\150\s10_37.tif,Wikipedia,EpsonV550,150,s10_37
Wikipedia\EpsonV550\150\s10_38.tif,Wikipedia,EpsonV550,150,s10_38
Wikipedia\EpsonV550\150\s10_39.tif,Wikipedia,EpsonV550,150,s10_39
Wikipedia\EpsonV550\150\s10_40.tif,Wikipedia,EpsonV550,150,s10_40
Wikipedia\EpsonV550\150\s10_41.tif,Wikipedia,EpsonV550,150,s10_41
Wikipedia\EpsonV550\150\s10_42.tif,Wikipedia,EpsonV550,150,s10_42
Wikipedia\EpsonV550\150\s10_43.tif,Wikipedia,EpsonV550,150,s10_43
Wikipedia\EpsonV550\150\s10_44.tif,Wikipedia,EpsonV550,150,s10_44
Wikipedia\EpsonV550\150\s10_45.tif,Wikipedia,EpsonV550,150,s10_45
Wikipedia\EpsonV550\150\s10_46.tif,Wikipedia,EpsonV550,150,s10_46
Wikipedia\EpsonV550\150\s10_47.tif,Wikipedia,EpsonV550,150,s10_47
Wikipedia\EpsonV550\150\s10_48.tif,Wikipedia,EpsonV550,150,s10_48
Wikipedia\EpsonV550\150\s10_49.tif,Wikipedia,EpsonV550,150,s10_49
Wikipedia\EpsonV550\150\s10_50.tif,Wikipedia,EpsonV550,150,s10_50
Wikipedia\EpsonV550\150\s10_51.tif,Wikipedia,EpsonV550,150,s10_51
Wikipedia\EpsonV550\150\s10_52.tif,Wikipedia,EpsonV550,150,s10_52
Wikipedia\EpsonV550\150\s10_53.tif,Wikipedia,EpsonV550,150,s10_53
Wikipedia\EpsonV550\150\s10_54.tif,Wikipedia,EpsonV550,150,s10_54
Wikipedia\EpsonV550\150\s10_55.tif,Wikipedia,EpsonV550,150,s10_55
Wikipedia\EpsonV550\150\s10_56.tif,Wikipedia,EpsonV550,150,s10_56
Wikipedia\EpsonV550\150\s10_57.tif,Wikipedia,EpsonV550,150,s10_57
Wikipedia\EpsonV550\150\s10_58.tif,Wikipedia,EpsonV550,150,s10_58
Wikipedia\EpsonV550\150\s10_59.tif,Wikipedia,EpsonV550,150,s10_59
Wikipedia\EpsonV550\150\s10_60.tif,Wikipedia,EpsonV550,150,s10_60
Wikipedia\EpsonV550\150\s10_61.tif,Wikipedia,EpsonV550,150,s10_61
Wikipedia\EpsonV550\150\s10_62.tif,Wikipedia,EpsonV550,150,s10_62
Wikipedia\EpsonV550\150\s10_63.tif,Wikipedia,EpsonV550,150,s10_63
Wikipedia\EpsonV550\150\s10_64.tif,Wikipedia,EpsonV550,150,s10_64
Wikipedia\EpsonV550\150\s10_65.tif,Wikipedia,EpsonV550,150,s10_65
Wikipedia\EpsonV550\150\s10_66.tif,Wikipedia,EpsonV550,150,s10_66
Wikipedia\EpsonV550\150\s10_67.tif,Wikipedia,EpsonV550,150,s10_67
Wikipedia\EpsonV550\150\s10_68.tif,Wikipedia,EpsonV550,150,s10_68
Wikipedia\EpsonV550\150\s10_69.tif,Wikipedia,EpsonV550,150,s10_69
Wikipedia\EpsonV550\150\s10_70.tif,Wikipedia,EpsonV550,150,s10_70
Wikipedia\EpsonV550\150\s10_71.tif,Wikipedia,EpsonV550,150,s10_71
Wikipedia\EpsonV550\150\s10_72.tif,Wikipedia,EpsonV550,150,s10_72
Wikipedia\EpsonV550\150\s10_73.tif,Wikipedia,EpsonV550,150,s10_73
Wikipedia\EpsonV550\150\s10_74.tif,Wikipedia,EpsonV550,150,s10_74
Wikipedia\EpsonV550\150\s10_75.tif,Wikipedia,EpsonV550,150,s10_75
Wikipedia\EpsonV550\150\s10_76.tif,Wikipedia,EpsonV550,150,s10_76
Wikipedia\EpsonV550\150\s10_77.tif,Wikipedia,EpsonV550,150,s10_77
Wikipedia\EpsonV550\150\s10_78.tif,Wikipedia,EpsonV550,150,s10_78
Wikipedia\EpsonV550\150\s10_79.tif,Wikipedia,EpsonV550,150,s10_79
Wikipedia\EpsonV550\150\s10_80.tif,Wikipedia,EpsonV550,150,s10_80
Wikipedia\EpsonV550\150\s10_81.tif,Wikipedia,EpsonV550,150,s10_81
Wikipedia\EpsonV550\150\s10_82.tif,Wikipedia,EpsonV550,150,s10_82
Wikipedia\EpsonV550\150\s10_83.tif,Wikipedia,EpsonV550,150,s10_83
Wikipedia\EpsonV550\150\s10_84.tif,Wikipedia,EpsonV550,150,s10_84
